numero AMM;nom produit;identifiant usage; date decision;stade cultural min (BBCH);tade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;intervalle minimum entre applications (jour);
9600287;EXPERT AGREVO;Traitements généraux*Trt Sol*Champignons (autres que pythiacées) (1);16/06/2015;;;Retrait;140.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Arbres et arbustes*Trt Part.Aer.*Maladies diverses (1);29/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Arbres et arbustes*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Arbres et arbustes*Trt Part.Aer.*Rouille(s);29/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Asperge*Trt Part.Aer.*Maladies des taches brunes;29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Asperge*Trt Part.Aer.*Rouille(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Carotte*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Cassissier*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Cerisier*Trt Part.Aer.*Moniliose(s) et pourriture grise;29/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Cucurbitacées à peau comestible*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Cultures florales et plantes vertes*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Cultures florales et plantes vertes*Trt Part.Aer.*Rouille(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Fraisier*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;8.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Jardin d'amateur*Trt Part.Aer.*Fongicide (1);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Cucurbitacées à peau non comestible*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Pêcher - Abricotier*Trt Part.Aer.*Moniliose(s);29/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Pêcher - Abricotier*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Fruits à pépins*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;0.6;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Fruits à pépins*Trt Part.Aer.*Tavelure(s);29/06/2015;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Prunier*Trt Part.Aer.*Moniliose(s);29/06/2015;;;Retrait;0.7;L/hL;;;;;;;;;;;;
9300302;FERTINEX;Rosier*Trt Part.Aer.*Maladies des taches noires;29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Rosier*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Rosier*Trt Part.Aer.*Rouille(s);29/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
9300302;FERTINEX;Vigne*Trt Part.Aer.*Oïdium(s);29/06/2015;;;Retrait;4.0;L/ha;;;;;;;;;;;;
8500295;SPICA 66;Traitements généraux*Dévitalisation*Arb. sur pied et souches;16/06/2015;;;Retrait;;;;;;;;;;;;;;
8500295;SPICA 66;Traitements généraux*Dévital. Broussailles (1);16/06/2015;;;Retrait;1.0;L/hL;;;;;;;;;;;;
8500295;SPICA 66;Traitements généraux*Dévital. Broussailles (1);16/06/2015;;;Retrait;4.0;L/hL;;;;;;;;;;;;
7500401;DIPTYL;Gazons de graminées*Désherbage;16/06/2015;;;Retrait;3.5;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Graminées fourragères*Désherbage;16/06/2015;;;Retrait;3.5;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Prairies*Désherbage;16/06/2015;;;Retrait;;;;;;;;;;;;;;
7500401;DIPTYL;Avoine*Désherbage;16/06/2015;;;Retrait;3.5;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Avoine*Désherbage;16/06/2015;;;Retrait;4.0;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Blé*Désherbage;16/06/2015;;;Retrait;3.5;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Blé*Désherbage;16/06/2015;;;Retrait;4.0;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Orge*Désherbage;16/06/2015;;;Retrait;3.5;L/ha;;;;;;;;;;;;
7500401;DIPTYL;Orge*Désherbage;16/06/2015;;;Retrait;4.0;L/ha;;;;;;;;;;;;
2050050;SOLTERNET ALLEES LIQUIDE;JEVI*Désherbage*All. PJT, Cimet., Voies (1);16/06/2015;;;Retrait;10.0;L/ha;;;;;;;;;;;;
8000156;TECTO 20 S;Bananier*Trt Prod. Réc.*Maladies de conservation;30/06/2015;;;Retrait;0.2;L/hL;;;;;;;;;;;;
8000156;TECTO 20 S;Pomme de terre*Trt Tuber. Semences*Champignons (autres que pythiacées);30/06/2015;;;Retrait;14.0;L/hL;;;;;;;;;;;;
8000156;TECTO 20 S;Fruits à pépins*Trt Prod. Réc.*Maladies de conservation;30/06/2015;;;Retrait;0.2;L/hL;;;;;;;;;;;;
9000526;MERTECT-20-S;Bananier*Trt Prod. Réc.*Maladies de conservation;30/06/2015;;;Retrait;0.2;L/hL;;;;;;;;;;;;
9000526;MERTECT-20-S;Pomme de terre*Trt Tuber. Semences*Champignons (autres que pythiacées);30/06/2015;;;Retrait;14.0;L/hL;;;;;;;;;;;;
9000526;MERTECT-20-S;Fruits à pépins*Trt Prod. Réc.*Maladies de conservation;30/06/2015;;;Retrait;0.2;L/hL;;;;;;;;;;;;
2030172;DEFI JARDIN;Artichaut*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;1;;;;;;;;;
2030172;DEFI JARDIN;Blé*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;;;;;;;;;;
2030172;DEFI JARDIN;Carotte*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;1;;;;;;;;;
2030172;DEFI JARDIN;Céleris*Désherbage (1);30/06/2015;;;Retrait;5.0;L/ha;;;1;;;;;;;;;
2030172;DEFI JARDIN;Oignon*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;1;;;;;;;;;
2030172;DEFI JARDIN;Orge*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;;;;;;;;;;
2030172;DEFI JARDIN;Pavot*Désherbage;30/06/2015;;;Retrait;4.0;L/ha;;;;;;;;;;;;
2030172;DEFI JARDIN;Poireau*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;1;;;;;;;;;
2030172;DEFI JARDIN;Pomme de terre*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;;;;;;;;;;
2030172;DEFI JARDIN;Seigle*Désherbage;30/06/2015;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600529;AURORA;Avoine*Désherbage;23/12/2015;;;Retrait;0.04;kg/ha;60;;;30/04/2016;30/04/2017;;;;;;;
9600529;AURORA;Blé*Désherbage;23/12/2015;;;Retrait;0.04;kg/ha;60;;;30/04/2016;30/04/2017;;;;;;;
9600529;AURORA;Orge*Désherbage;23/12/2015;;;Retrait;0.04;kg/ha;60;;;30/04/2016;30/04/2017;;;;;;;
9600529;AURORA;Seigle*Désherbage;23/12/2015;;;Retrait;0.04;kg/ha;60;;;30/04/2016;30/04/2017;;;;;;;
9600299;ACTIGAZON 1;Gazons de graminées*Désherbage;09/11/2015;;;Retrait;400.0;kg/ha;;;;30/04/2016;30/04/2017;;;;;;;
9600299;ACTIGAZON 1;Gazons de graminées*Trt Part.Aer.*Mousses;09/11/2015;;;Retrait;400.0;kg/ha;;;;30/04/2016;30/04/2017;;;;;;;
9800282;CARAMBA 90;Avoine*Trt Part.Aer.*Rouille couronnée;;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Blé*Trt Part.Aer.*Fusarioses;;;;Retrait;1.0;L/ha;;;1;;;;;;;;;
9800282;CARAMBA 90;Blé*Trt Part.Aer.*Oïdium(s);;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Blé*Trt Part.Aer.*Rouille(s);;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Blé*Trt Part.Aer.*Septoriose(s);;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Crucifères oléagineuses*Trt Part.Aer.*Cylindrosporiose;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Crucifères oléagineuses*Trt Part.Aer.*Maladies fongiques des siliques;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Crucifères oléagineuses*Trt Part.Aer.*Oïdium(s);;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Crucifères oléagineuses*Trt Part.Aer.*Phoma;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Crucifères oléagineuses*Trt Part.Aer.*Sclérotiniose;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Graines protéagineuses*Trt Part.Aer.*Anthracnose(s);;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Graines protéagineuses*Trt Part.Aer.*Pourriture grise et sclérotinioses;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Graines protéagineuses*Trt Part.Aer.*Rouille(s);;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Légumineuses fourragères*Trt Part.Aer.*Maladies des taches foliaires;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Légumineuses fourragères*Trt Part.Aer.*Pourriture grise et sclérotinioses;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Légumineuses fourragères*Trt Part.Aer.*Rouille(s);;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Lin*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;0.8;L/ha;;;2;;;;;;;;;
9800282;CARAMBA 90;Orge*Trt Part.Aer.*Oïdium(s);;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Orge*Trt Part.Aer.*Rhynchosporiose;;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Orge*Trt Part.Aer.*Rouille(s);;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Pois écossés frais*Trt Part.Aer.*Maladies des taches brunes;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Pois écossés frais*Trt Part.Aer.*Pourriture grise et sclérotinioses;;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Pois écossés frais*Trt Part.Aer.*Rouille(s);;;;Retrait;0.8;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Seigle*Trt Part.Aer.*Rhynchosporiose;;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9800282;CARAMBA 90;Seigle*Trt Part.Aer.*Rouille(s);;;;Retrait;1.0;L/ha;;;;;;;;;;;;
2110146;GENOXONE;Traitements généraux*Dévitalisation*Arb. sur pied et souches;05/10/2011;;;Retrait;325.0;mL/m²;;;1;;;;;;;;;
2080061;MICENE PRO;Oignon*Trt Part.Aer.*Mildiou(s);17/09/2018;;;Retrait;;;28;;3;17/03/2019;17/03/2020;;;;;;;
2080061;MICENE PRO;Pomme de terre*Trt Part.Aer.*Mildiou(s);17/09/2018;;;Retrait;;;14;;2;17/03/2019;17/03/2020;;;;;;;
2080061;MICENE PRO;Tomate - Aubergine*Trt Part.Aer.*Mildiou(s);17/09/2018;;;Retrait;;;14;;2;17/03/2019;17/03/2020;;;;;;;
9900121;SAKINE FLO;Champignons*Trt Part.Aer.*Moles et toiles (1);30/11/2015;;;Retrait;10.0;L/ha;;;;30/04/2016;30/04/2017;;;;;;;
9900121;SAKINE FLO;Champignons*Trt Part.Aer.*Moles et toiles (1);30/11/2015;;;Retrait;10.0;L/ha;8;;;30/04/2016;30/04/2017;;;;;;;
9800526;SUPER CAID APPATS BLEU;Traitements généraux*Trt Appât*Petits rongeurs;21/02/2020;;;Retrait;7.5;kg/ha;;;2;21/08/2020;21/12/2020;;;;;;14.0;
9500135;LIMAGRI GR;Traitements généraux*Trt Sol*Limaces et escargots;20/06/2018;;;Retrait;;;;;;20/12/2018;20/12/2019;;;;;;;
2080109;TSAR;Vigne*Trt Part.Aer.*Black rot;16/03/2017;;;Retrait;1.0;L/ha;28;;3;16/09/2017;16/09/2018;;;;;;;
2080109;TSAR;Vigne*Trt Part.Aer.*Oïdium(s);16/03/2017;;;Retrait;1.0;L/ha;28;;3;16/09/2017;16/09/2018;;;;;;;
2080099;PERGADO MZ PEPITE;Pomme de terre*Trt Part.Aer.*Mildiou(s);23/08/2017;;;Retrait;2.0;kg/ha;21;;4;23/02/2018;23/02/2019;;;;;;;
2080099;PERGADO MZ PEPITE;Vigne*Trt Part.Aer.*Black rot;23/08/2017;;;Retrait;2.5;kg/ha;21;;2;23/02/2018;23/02/2019;;;;;;;
2080099;PERGADO MZ PEPITE;Vigne*Trt Part.Aer.*Mildiou(s);23/08/2017;;;Retrait;2.5;kg/ha;21;;2;23/02/2018;23/02/2019;;;;;;;
2080099;PERGADO MZ PEPITE;Vigne*Trt Part.Aer.*Rougeot parasitaire;23/08/2017;;;Retrait;2.5;kg/ha;21;;2;23/02/2018;23/02/2019;;;;;;;
6800403;BASAMID GRANULE;Traitements généraux*Trt Sol*Champignons (pythiacées) (1);21/04/2021;;;Retrait;500.0;kg/ha;;;1;19/07/2021;19/01/2022;;;;;;;
6800403;BASAMID GRANULE;Traitements généraux*Trt Sol*Champignons (autres que pythiacées) (1);21/04/2021;;;Retrait;500.0;kg/ha;;;1;19/07/2021;19/01/2022;;;;;;;
6800403;BASAMID GRANULE;Traitements généraux*Trt Sol*Nématodes (1);21/04/2021;;;Retrait;500.0;kg/ha;;;1;19/07/2021;19/01/2022;;;;;;;
2010143;WINCH EV;JEVI*Désherb. Total (1);02/05/2018;;;Retrait;;;;;1;02/05/2018;02/05/2018;;;;;;;
2010143;WINCH EV;JEVI*Désherbage*All. PJT, Cimet., Voies (1);02/05/2018;;;Retrait;;;;;1;02/05/2018;02/05/2018;;;;;;;
2130105;AXCELA;Traitements généraux*Trt Sol*Limaces et escargots;19/12/2018;;;Retrait;7.0;kg/ha;;;3;19/12/2018;19/12/2018;;;;;;;
9000471;BASTA F1;Graines protéagineuses*Trt Part.Aer.*Dessiccation;01/11/2000;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9000471;BASTA F1;Pomme de terre*Trt Part.Aer.*Défanage;24/10/2017;;;Retrait;2.5;L/ha;;;2;24/01/2018;24/10/2018;;;;;;;
9000471;BASTA F1;Traitements généraux*Désherbage*Cult. Installées (1);24/10/2017;;;Retrait;5.0;L/ha;;;2;24/01/2018;24/10/2018;;;;;;;
9000471;BASTA F1;Traitements généraux*Désherbage*Zones Cult. Avt Plantat. (1);24/10/2017;;;Retrait;5.0;L/ha;;;2;24/01/2018;24/10/2018;;;;;;;
9000471;BASTA F1;Vigne*Trt Part.Aer.*Epamprage;24/10/2017;;;Retrait;1.25;L/hL;;;2;24/01/2018;24/10/2018;;;;;;;
9000691;BADINEB;Céréales*Trt Prod. Réc.*Ravageurs des denrées stockées;20/05/2019;;;Retrait;0.015;L/q;;;;20/11/2019;20/11/2020;;;;;;;
9000691;BADINEB;Traitements généraux*Désinsectisation*Locx Struct. Matér. (POV...);20/05/2019;;;Retrait;0.15;L/100 m3;;;;20/11/2019;20/11/2020;;;;;;;
9900092;MIMIC LV;Riz*Trt Part.Aer.*Chenilles phytophages;05/11/2021;;;Retrait;0.6;L/ha;21;;2;05/05/2022;05/11/2022;;;;;;;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Aleurodes;10/08/2020;;;Autorisé;1.0;L/10 m²;;;5;;;Époque  d'application sur les plantes en extérieur : avril à octobre. Application jusqu'à la limite du ruissellement.;;;;;7.0;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Cochenilles;10/08/2020;;;Autorisé;1.0;L/10 m²;;;5;;;Époque  d'application sur les plantes en extérieur : avril à octobre. Application jusqu'à la limite du ruissellement.;;;;;7.0;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Maladies des taches foliaires;10/08/2020;;;Autorisé;1.0;L/10 m²;;;5;;;Époque  d'application sur les plantes en extérieur : avril à octobre. Application jusqu'à la limite du ruissellement.;;;;;7.0;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Oïdium(s);10/08/2020;;;Autorisé;1.0;L/10 m²;;;5;;;Époque  d'application sur les plantes en extérieur : avril à octobre. Application jusqu'à la limite du ruissellement.;;;;;7.0;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Pucerons;10/08/2020;;;Autorisé;1.0;L/10 m²;;;5;;;Époque  d'application sur les plantes en extérieur : avril à octobre. Application jusqu'à la limite du ruissellement.;;;;;7.0;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Maladies diverses (1);03/05/2007;;;Retrait;;;;;;30/06/2008;31/12/2007;;;;;;;
2010100;INSECTES ET MALADIES CPJ;Plantes d'intérieur et balcons*Trt Part.Aer.*Ravageurs divers (1);03/05/2007;;;Retrait;;;;;;30/06/2008;31/12/2007;;;;;;;
9200392;GREENOR;Gazons de graminées*Désherbage;30/10/2017;;;Retrait;;;;;1;30/11/2017;30/01/2018;;;;;;;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Amandier*Trt Part.Aer.*Cloque(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Amandier*Trt Part.Aer.*Coryneum;15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Amandier*Trt Part.Aer.*Moniliose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Carotte*Trt Part.Aer.*Bactériose(s);15/07/2025;15;47;Autorisé;5.0;g/10 m²;14;;4;;;Uniquement sur céleri rave, panais, raifort, topinambour, persil à grosse racine, salsifis et scorsonère. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Carotte*Trt Part.Aer.*Champignons (pythiacées);15/07/2025;15;47;Autorisé;5.0;g/10 m²;14;;4;;;Uniquement sur céleri rave, panais, raifort, topinambour, persil à grosse racine, salsifis et scorsonère. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Carotte*Trt Part.Aer.*Maladies des taches brunes;15/07/2025;15;47;Autorisé;5.0;g/10 m²;14;;4;;;Uniquement sur céleri rave, panais, raifort, topinambour, persil à grosse racine, salsifis et scorsonère. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cerisier*Trt Part.Aer.*Anthracnose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cerisier*Trt Part.Aer.*Bactériose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cerisier*Trt Part.Aer.*Coryneum et polystigma;15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cerisier*Trt Part.Aer.*Moniliose(s) et pourriture grise;15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cucurbitacées à peau comestible*Trt Part.Aer.*Bactériose(s);15/07/2025;10;89;Autorisé;5.0;g/10 m²;3;;4;;;Également autorisé sous abri.;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cucurbitacées à peau comestible*Trt Part.Aer.*Maladies des taches brunes;15/07/2025;10;89;Autorisé;5.0;g/10 m²;3;;4;;;Également autorisé sous abri.;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Cucurbitacées à peau comestible*Trt Part.Aer.*Mildiou(s);15/07/2025;10;89;Autorisé;5.0;g/10 m²;3;;4;;;Également autorisé sous abri.;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Fruits à coque*Trt Part.Aer.*Bactériose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Fruits à pépins*Trt Part.Aer.*Bactériose(s);15/07/2025;91;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Fruits à pépins*Trt Part.Aer.*Chancre européen;15/07/2025;91;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Fruits à pépins*Trt Part.Aer.*Feu bactérien;15/07/2025;91;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Fruits à pépins*Trt Part.Aer.*Moniliose(s);15/07/2025;91;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Fruits à pépins*Trt Part.Aer.*Tavelure(s);15/07/2025;91;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Haricots et Pois écossés frais*Trt Part.Aer.*Bactériose(s);15/07/2025;14;89;Autorisé;5.0;g/10 m²;3;;4;;;Uniquement sur pois sabre, flageolet, fève, lima et niébé. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Haricots et Pois écossés frais*Trt Part.Aer.*Maladies des taches brunes;15/07/2025;14;89;Autorisé;5.0;g/10 m²;3;;4;;;Uniquement sur pois sabre, flageolet, fève, lima et niébé. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Haricots et pois non écossés frais*Trt Part.Aer.*Maladies des taches brunes;15/07/2025;14;89;Autorisé;5.0;g/10 m²;3;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Haricots et pois non écossés frais*Trt Part.Aer.*Mildiou(s);15/07/2025;14;89;Autorisé;5.0;g/10 m²;3;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Laitue*Trt Part.Aer.*Bactériose(s);15/07/2025;12;49;Autorisé;5.0;g/10 m²;7;;4;;;Uniquement sous abri. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Laitue*Trt Part.Aer.*Maladies des taches brunes;15/07/2025;12;49;Autorisé;5.0;g/10 m²;7;;4;;;Uniquement sous abri. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Laitue*Trt Part.Aer.*Mildiou(s);15/07/2025;12;49;Autorisé;5.0;g/10 m²;7;;4;;;Uniquement sous abri. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Noisetier*Trt Part.Aer.*Dépérissement cryptogamique;15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Oignon*Trt Part.Aer.*Bactériose(s);15/07/2025;14;47;Autorisé;5.0;g/10 m²;3;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Oignon*Trt Part.Aer.*Maladies des taches brunes;15/07/2025;14;47;Autorisé;5.0;g/10 m²;3;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Oignon*Trt Part.Aer.*Mildiou(s);15/07/2025;14;47;Autorisé;5.0;g/10 m²;3;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Olivier*Trt Part.Aer.*Bactériose(s);15/07/2025;10;85;Autorisé;5.0;g/10 m²;14;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Olivier*Trt Part.Aer.*Maladies des fruits;15/07/2025;10;85;Autorisé;5.0;g/10 m²;14;;4;;;Efficacité montrée sur anthracnose. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Olivier*Trt Part.Aer.*Maladies du feuillage;15/07/2025;10;85;Autorisé;5.0;g/10 m²;14;;4;;;Efficacité montrée sur anthracnose. ;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Pêcher - Abricotier*Trt Part.Aer.*Bactériose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Pêcher - Abricotier*Trt Part.Aer.*Cloque(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Pêcher - Abricotier*Trt Part.Aer.*Coryneum et polystigma;15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Pêcher - Abricotier*Trt Part.Aer.*Moniliose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Prunier*Trt Part.Aer.*Bactériose(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Prunier*Trt Part.Aer.*Cloque(s);15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
2250161;BOUILLIE BORDELAISE 20 MICRO JARDIN;Prunier*Trt Part.Aer.*Coryneum et polystigma;15/07/2025;95;53;Autorisé;5.0;g/10 m²;;;4;;;;5.0;;;;7.0;
